UMLS_CUI,Preferred_Term,MS_flag,FAERS_flag,MPRINT_flag
C4734858,Avena sativa pollen extract 0.001 GM/ML Injectable Solution,0,1,0
C1691955,Aviane 28 Day Pack,0,1,0
C0718752,Aygestin,0,1,0
C1330077,Azasan,0,1,0
C2826107,Azedra,0,1,0
C0983950,azithromycin 250 MG,0,1,0
C0699690,Azmacort,0,1,0
C1245008,azithromycin Oral Capsule,0,1,0
C0718802,Bactocill,0,1,0
C1170081,Bactramycin,0,1,0
C4522204,Balcoltra 28 Day Pack,0,1,0
C0004749,barium,0,1,0
C1948068,belinostat,0,1,0
C0718878,Benadryl Allergy Sinus,0,1,0
C0591159,Benemid,0,1,0
C0700023,Bentyl,0,1,0
C0939265,Benzaclin,0,1,0
C0385222,Benzamycin,0,1,0
C5419348,berotralstat hydrochloride,0,1,0
C0718918,Betaderm,0,1,0
C0699055,Betoptic,0,1,0
C2939585,Beyaz 28 Day Pack,0,1,0
C0005330,bezafibrate,0,1,0
C0718938,Bicitra,0,1,0
C0314974,Bifidobacterium bifidum,0,1,0
C0702014,Biltricide,0,1,0
C4704269,binimetinib 15 MG,0,1,0
C1815268,Biofreeze,0,1,0
C5443833,birch triterpenes,0,1,0
C3530456,Bivigam,0,1,0
C0771958,botulism antitoxin A,0,1,0
C3256204,Brazil nut oil,0,1,0
C5540539,Brexafemme,0,1,0
C4548848,brexanolone,0,1,0
C0163272,brivudine,0,1,0
C0006217,bromelains,0,1,0
C0054152,brovanexine,0,1,0
C2364789,BSS Ophthalmic Solution,0,1,0
C1252646,bupropion Extended Release Oral Tablet,0,1,0
C0085935,buserelin acetate,0,1,0
C5390924,Byfavo,0,1,0
C0053570,bifonazole,0,1,0
C5854239,Cabtreo,0,1,0
C0719089,Calci-Chew,0,1,0
C3254909,Calcid,0,1,0
C0982076,chloride hexahydrate,0,1,0
C0006701,calcium hydroxide,0,1,0
C0593761,Calcort,0,1,0
C2718733,Cambia,0,1,0
C1703665,canrenoate,0,1,0
C2608748,Cantharis preparation,0,1,0
C4053698,capmatinib,0,1,0
C0007018,carbon monoxide,0,1,0
C0054721,carboprost tromethamine,0,1,0
C0678136,Cardura,0,1,0
C5221242,cefiderocol sulfate tosylate,0,1,0
C0007560,ceftizoxime,0,1,0
C0975427,cefuroxime 750 MG Injection,0,1,0
C0108966,Celestone Soluspan,0,1,0
C1721789,Cervarix,0,1,0
C0719232,Cervidil,0,1,0
C0007955,charcoal,0,1,0
C0055461,chloroxine,0,1,0
C0304384,chlorprothixene hydrochloride,0,1,0
C0085855,chlortetracycline hydrochloride,0,1,0
C4689237,Cimduo,0,1,0
C0055738,cineole,0,1,0
C0008803,cinnarizine,0,1,0
C4224860,Cinqair,0,1,0
C4051035,ciprofloxacin Injection [Cipro],0,1,0
C0771046,ciprofloxacin lactate,0,1,0
C1124669,citalopram 20 MG,0,1,0
C0984982,clarithromycin 500 MG,0,1,0
C1330145,Clearskin,0,1,0
C1320116,Climara Pro,0,1,0
C1170174,Clindagel,0,1,0
C4722836,clobetasol propionate Topical Cream,0,1,0
C0985011,clofazimine 50 MG,0,1,0
C0701056,Clopixol,0,1,0
C0985037,clozapine 25 MG,0,1,0
C4475844,CNJ-016,0,1,0
C0724584,"coagulation factor IX, human",0,1,0
C0719445,Coly Mycin M,0,1,0
C0966107,conivaptan,0,1,0
C4049141,copanlisib,0,1,0
C0719509,Coreg,0,1,0
C0790024,corn syrup,0,1,0
C0752175,Cotazym,0,1,0
C0873188,creatine monohydrate,0,1,0
C5685954,Cuvrior,0,1,0
C1245707,cyclosporine Oral Capsule,0,1,0
C4704670,Cyltezo,0,1,0
C2723128,cyproheptadine hydrochloride 4 MG,0,1,0
C0984493,capecitabine 500 MG,0,1,0
C0007556,cefotiam,0,1,0
C0766108,clevidipine,0,1,0
C3643647,Daysee 91 Day Pack,0,1,0
C4477256,deferasirox Oral Granules,0,1,0
C0719723,Delatestryl,0,1,0
C0740144,Deltasone,0,1,0
C3535792,Delzicol,0,1,0
C4081388,Depo-Provera 150 MG/ML Injection,0,1,0
C0719761,Depotest,0,1,0
C2946188,Dermabon,0,1,0
C0011685,desipramine,0,1,0
C0011689,deslanoside,0,1,0
C0994356,Desogen 28 Day Pack,0,1,0
C4318202,desvenlafaxine succinate 100 MG,0,1,0
C0719805,Detrol,0,1,0
C1701335,Dex4 0.4 MG/MG Oral Gel,0,1,0
C0770565,dexamethasone phosphate,0,1,0
C3154590,dexmethylphenidate hydrochloride 25 MG,0,1,0
C0992255,diazoxide 50 MG,0,1,0
C0057799,dibrompropamidine,0,1,0
C0057846,dichlorobenzyl alcohol,0,1,0
C0012191,diethylcarbamazine,0,1,0
C0012227,diflucortolone,0,1,0
C0012258,digitoxin,0,1,0
C0355564,dihydrocodeine bitartrate,0,1,0
C0012291,dihydroergotamine,0,1,0
C0012385,Dimetane,0,1,0
C0719916,Dimetane DC,0,1,0
C1629522,Dimetapp ND,0,1,0
C0813204,dimethindene maleate,0,1,0
C0012498,diosmin,0,1,0
C0012547,diphtheria antitoxin,0,1,0
C1967545,DORIBAX,0,1,0
C0720025,Doryx,0,1,0
C1123144,doxycycline 200 MG,0,1,0
C0771947,doxycycline hydrochloride,0,1,0
C0772293,drotaverine hydrochloride,0,1,0
C0306011,Drysol,0,1,0
C4735308,Dsuvia,0,1,0
C1170198,Duac,0,1,0
C3160250,Duexis,0,1,0
C0720114,Dynacin,0,1,0
C1245822,diazepam Oral Solution,0,1,0
C4719822,diclofenac potassium Oral Tablet,0,1,0
C0719634,DOK,0,1,0
C1154187,Ear Drops,0,1,0
C2701766,eastern white pine pollen extract,0,1,0
C5433066,Ebanga,0,1,0
C5943916,Ebglyss,0,1,0
C5222066,EluRyng,0,1,0
C2980150,Emoquette 28 Day Pack,0,1,0
C2918544,Encora Capsule,0,1,0
C2701770,English plantain pollen extract,0,1,0
C2722050,English walnut allergenic extract,0,1,0
C0253563,eptifibatide,0,1,0
C0059506,erdosteine,0,1,0
C0014708,ergoloid mesylates,0,1,0
C5763212,Ervebo,0,1,0
C0014838,escin,0,1,0
C0700753,Eskalith,0,1,0
C1127610,esomeprazole 40 MG,0,1,0
C0729252,Estar,0,1,0
C0015083,ethylene glycol,0,1,0
C0771168,etilefrine hydrochloride,0,1,0
C5139928,etrasimod,0,1,0
C2756785,Eucalyptus globulus leaf extract,0,1,0
C3152921,Eucerin Calming Itch Relief,0,1,0
C5874373,Fabhalta,0,1,0
C3464960,Fabior,0,1,0
C0591478,Famvir,0,1,0
C1588339,Fazaclo,0,1,0
C0015821,fenbendazole,0,1,0
C5233985,ferric derisomaltose,0,1,0
C0060238,ferric nitrate,0,1,0
C5782497,Filspari,0,1,0
C0526575,Flector,0,1,0
C0543424,Floxapen,0,1,0
C0046056,fludeoxyglucose (18F),0,1,0
C0986111,fluoxetine 10 MG,0,1,0
C1128066,folic acid 5 MG,0,1,0
C0048504,fomepizole,0,1,0
C1099778,Frova,0,1,0
C0591547,Fucidin,0,1,0
C0016855,furazolidone,0,1,0
C0060879,fusafungine,0,1,0
C0037509,fusidate sodium,0,1,0
C1123334,flecainide 100 MG,0,1,0
C1153761,gabapentin 300 MG,0,1,0
C0720560,Gabitril,0,1,0
C0209453,gadobenate dimeglumine,0,1,0
C1714000,gadoxetate disodium,0,1,0
C0016971,gallamine,0,1,0
C0728966,Galzin,0,1,0
C3194889,Gammaked,0,1,0
C2724170,Gavilax,0,1,0
C5401922,Gavreto,0,1,0
C0593271,Gelofusine,0,1,0
C5421812,Gemmily 1 MG / 20 MCG 28 Day Pack,0,1,0
C3153681,Generess Fe 28 Day Pack,0,1,0
C4255166,Genesis,0,1,0
C2917854,Gianvi 28 Day Pack,0,1,0
C5390920,Gimoti,0,1,0
C0772125,Ginkgo biloba extract,0,1,0
C2987670,givinostat,0,1,0
C4027077,Glatopa,0,1,0
C0591569,GlucaGen,0,1,0
C0061472,glutamic acid,0,1,0
C0041111,glyceryl tristearate,0,1,0
C0018034,gold sodium thiomalate,0,1,0
C3247243,gonadotropin releasing factor analog-diphtheria toxoid conjugate,0,1,0
C1569379,Gravol,0,1,0
C2721793,guanfacine 3 MG,0,1,0
C5827876,Hadlima,0,1,0
C2911828,HEATHER 28 Day Pack,0,1,0
C0752345,high-density polyethylene,0,1,0
C0874047,horse chestnut seed,0,1,0
C3538423,Humulin,0,1,0
C0771406,hydroquinidine hydrochloride,0,1,0
C1577748,hyoscyamine Sublingual Tablet,0,1,0
C1613027,HyperRAB,0,1,0
C0018988,hemin,0,1,0
C0304422,hyoscyamine hydrobromide,0,1,0
C0074814,ibuprofen lysine,0,1,0
C1244693,ibuprofen Oral Suspension,0,1,0
C4534895,Ice Quake,0,1,0
C5827878,Idacio,0,1,0
C3858029,Iluvien,0,1,0
C4058690,Imlygic,0,1,0
C4026551,Imogam,0,1,0
C3832899,Incruse,0,1,0
C0708072,Infants' Motrin 40 MG/ML Oral Suspension,0,1,0
C0356217,INH 10 MG/ML Oral Solution,0,1,0
C0021528,inosine,0,1,0
C1815331,Inova,0,1,0
C1144054,Inspra,0,1,0
C0164613,interferon alfacon-1,0,1,0
C4723064,Inveltys,0,1,0
C5418258,iptacopan,0,1,0
C0919281,Iressa,0,1,0
C0063953,isoconazole,0,1,0
C0700489,isoconazole nitrate,0,1,0
C0022267,isoxsuprine,0,1,0
C3264622,ivacaftor 150 MG,0,1,0
C4051373,Ixinity,0,1,0
C0986668,ibuprofen 800 MG,0,1,0
C4765150,Jatenzo,0,1,0
C4759198,Jeuveau,0,1,0
C1815665,Jolessa 91 Day Pack,0,1,0
C1962907,Junel 1.5/30 21 Day Pack,0,1,0
C1692182,Junel Fe 1.5/30 28 Day Pack,0,1,0
C3644996,jasmine lactone,0,1,0
C0022499,kaolin,0,1,0
C0064238,Kaopectate,0,1,0
C5196209,Katerzia,0,1,0
C0939882,kava,0,1,0
C0064304,ketazolam,0,1,0
C0591677,Ketonal,0,1,0
C0733458,Kinevac,0,1,0
C0107189,Kytril,0,1,0
C0987072,lamotrigine 200 MG,0,1,0
C0987071,lamotrigine 100 MG,0,1,0
C2700653,lamotrigine Extended Release Oral Tablet,0,1,0
C0992488,lamotrigine 150 MG,0,1,0
C1145828,lansoprazole 30 MG,0,1,0
C1306199,levetiracetam 1000 MG,0,1,0
C0023586,levorphanol,0,1,0
C0064956,Librax,0,1,0
C1170374,Lipidil Supra,0,1,0
C1699399,Lispro PRC,0,1,0
C0083236,lithium hydroxide,0,1,0
C0730772,Livial,0,1,0
C1699917,Loestrin 24 Fe 28 Day Pack,0,1,0
C0077013,loprazolam,0,1,0
C0987272,lorazepam 1 MG,0,1,0
C3153357,Loryna 28 Day Pack,0,1,0
C0699670,Lotrimin,0,1,0
C0355170,Loxapac 25 MG Oral Capsule,0,1,0
C3852684,lumacaftor,0,1,0
C0531104,lumefantrine,0,1,0
C1271607,lutropin alfa,0,1,0
C1612983,Luveris,0,1,0
C0708697,LYSODREN 500 MG Oral Tablet,0,1,0
C3475231,lysozyme hydrochloride,0,1,0
C1132075,lamotrigine 50 MG,0,1,0
C3816973,Lexinal 2.5 MG Oral Tablet,0,1,0
C1246703,lorazepam Oral Solution,0,1,0
C0065512,magaldrate,0,1,0
C0024706,manganese,0,1,0
C0728767,Marinol,0,1,0
C0699913,Maxolon,0,1,0
C5782318,medroxyprogesterone acetate Injectable Suspension,0,1,0
C0066477,melperone,0,1,0
C5244445,Menquadfi,0,1,0
C2741594,Menveo,0,1,0
C0025380,mephentermine,0,1,0
C0025382,mephobarbital,0,1,0
C5575087,Merzee 28 Day Pack,0,1,0
C1256556,mesalamine Rectal Foam,0,1,0
C0025503,mesterolone,0,1,0
C0025559,Metamucil,0,1,0
C3499669,methylphenidate Extended Release Suspension,0,1,0
C0025842,methysergide,0,1,0
C0066469,metopimazine,0,1,0
C0128423,Miacalcic,0,1,0
C4317890,Mibelas 24 Fe Chewable 28 Day Pack,0,1,0
C0546872,midazolam maleate,0,1,0
C0086157,Migranal,0,1,0
C0937640,milk thistle extract,0,1,0
C0937640,Silybum marianum extract,0,1,0
C0991714,minocycline 100 MG Injection,0,1,0
C5963796,Miplyffa,0,1,0
C0066673,moclobemide,0,1,0
C1177005,Monistat,0,1,0
C0721785,Monodox,0,1,0
C0297142,Mononine,0,1,0
C1145935,montelukast 10 MG,0,1,0
C3645202,My Way,0,1,0
C0978863,mycophenolate mofetil 500 MG Injection,0,1,0
C1577089,mycophenolic acid 180 MG,0,1,0
C3257645,MYORISAN 10 MG Oral Capsule,0,1,0
C3257649,MYORISAN 40 MG Oral Capsule,0,1,0
C1253522,midazolam Injectable Solution,0,1,0
C5233994,MonoFerric 100 MG in 1 ML Injection,0,1,0
C0027353,nalidixic acid,0,1,0
C0987999,naproxen 500 MG,0,1,0
C0594040,Nasacort,0,1,0
C2912146,Natazia 28 Day Pack,0,1,0
C0733658,Navane,0,1,0
C0027575,Neisseria meningitidis,0,1,0
C0700550,netilmicin sulfate,0,1,0
C1612191,Nevanac,0,1,0
C5445406,Nextstellis 28 Day,0,1,0
C1161310,Niaspan,0,1,0
C0028017,niclosamide,0,1,0
C3833742,Nikki 28 Day Pack,0,1,0
C0678207,Nimotop,0,1,0
C0591867,Nitoman,0,1,0
C0068922,nomegestrol,0,1,0
C0700018,Norcuron,0,1,0
C1120952,norelgestromin,0,1,0
C0992668,norethindrone 5 MG,0,1,0
C0028365,norfloxacin,0,1,0
C0068992,norgestimate,0,1,0
C0028460,Novocaine,0,1,0
C5443526,Nulibry,0,1,0
C2826076,nonacog alfa,0,1,0
C0732644,NovoNorm,0,1,0
C2345890,Ocella 28 Day Pack,0,1,0
C5943792,Ocrevus Zunovo,0,1,0
C4550596,Odactra,0,1,0
C0988261,olanzapine 2.5 MG,0,1,0
C1126039,olanzapine 15 MG,0,1,0
C3528000,omacetaxine,0,1,0
C3852670,ombitasvir,0,1,0
C4765880,OMEZA 0.8 % Topical Oil,0,1,0
C3871552,Onexton,0,1,0
C4081499,Onzetra,0,1,0
C0722266,Opcon-A,0,1,0
C1724190,Oracea,0,1,0
C1098704,Oraqix,0,1,0
C3852779,Orbactiv,0,1,0
C4704598,Orilissa,0,1,0
C0029277,ornithine,0,1,0
C3154691,Orsythia 28 Day Pack,0,1,0
C1815658,Ortho MICRONOR 28 Day Pack,0,1,0
C0700190,Orudis,0,1,0
C1126043,oseltamivir 75 MG,0,1,0
C1126045,oxcarbazepine 600 MG,0,1,0
C1126044,oxcarbazepine 300 MG,0,1,0
C1248570,oxymetazoline Nasal Spray,0,1,0
C0030092,oxytetracycline,0,1,0
C0069772,oxiracetam,0,1,0
C1813814,paliperidone 9 MG,0,1,0
C0108132,calcium palmitate,0,1,0
C0030256,Pamelor,0,1,0
C3255858,Panax ginseng flower extract,0,1,0
C0030316,Panhematin,0,1,0
C0070040,pantolactone,0,1,0
C0722495,Paremyd,0,1,0
C3864824,paritaprevir,0,1,0
C0795652,Passiflora incarnata extract,0,1,0
C1873819,Pataday,0,1,0
C3883375,Pazeo,0,1,0
C5234546,peanut (Arachis hypogaea) allergen powder-dnfp 12 MG (Level 3) Kit,0,1,0
C0722520,Pediapred,0,1,0
C0031364,phenacetin,0,1,0
C0070559,phenethylamine,0,1,0
C0887016,pheniramine maleate,0,1,0
C0031432,phenoperidine,0,1,0
C0031447,phentermine,0,1,0
C0070742,pholcodine,0,1,0
C1654112,Phospha 250 Neutral,0,1,0
C0301704,phosphatidylserine,0,1,0
C0729236,Photofrin,0,1,0
C4325287,Photrexa,0,1,0
C2718498,Plan B One-Step,0,1,0
C4552784,Plenvu Bowel Prep Kit,0,1,0
C5577600,Pluvicto,0,1,0
C0286382,polaprezinc,0,1,0
C2111788,polyethylene glycol 3350 / potassium chloride / sodium bicarbonate / sodium chloride,0,1,0
C2979087,Portia 21 Day Pack,0,1,0
C5540548,Posimir,0,1,0
C0139449,pralidoxime chloride,0,1,0
C0989226,prednisolone 5 MG,0,1,0
C0989246,prednisone 2.5 MG,0,1,0
C0992820,prednisone 1 MG,0,1,0
C0993472,prednisone 10 MG,0,1,0
C3485036,Prepopik,0,1,0
C0876758,Priftin,0,1,0
C0205996,pristinamycin,0,1,0
C1170553,Procet,0,1,0
C1601988,Proferrin,0,1,0
C4056536,Profilnine,0,1,0
C0546875,promazine hydrochloride,0,1,0
C0072160,propamidine isethionate,0,1,0
C0033473,propiomazine,0,1,0
C0138666,propiverine,0,1,0
C0033508,propylhexedrine,0,1,0
C0989371,propylthiouracil 50 MG,0,1,0
C0678149,Proscar,0,1,0
C0699579,Prostin E2,0,1,0
C0876139,Protonix,0,1,0
C1247590,potassium chloride Oral Solution,0,1,0
C3281431,Qnasl,0,1,0
C3555414,Quartette 3 Month Dose Pack,0,1,0
C1145939,quetiapine 25 MG,0,1,0
C1949279,quetiapine Extended Release Oral Tablet,0,1,0
C0722969,R & C,0,1,0
C0722981,RabAvert,0,1,0
C0050461,racecadotril,0,1,0
C3817321,RadiaGuard,0,1,0
C0168388,reboxetine,0,1,0
C1815683,Reclipsen 28 Day Pack,0,1,0
C2701685,red cedar pollen extract,0,1,0
C2701733,red mulberry pollen extract,0,1,0
C5242371,remdesivir 100 MG,0,1,0
C0600128,Renitec,0,1,0
C0723021,Renova,0,1,0
C0035331,retinaldehyde,0,1,0
C5706576,revumenib,0,1,0
C2341363,Ricola,0,1,0
C0140591,rilmenidine,0,1,0
C0699925,Rimactane,0,1,0
C1814017,Ringers in 5 % dextrose Injectable Solution,0,1,0
C0989713,risperidone 1 MG,0,1,0
C5884889,Rivfloza,0,1,0
C1126523,rizatriptan 10 MG,0,1,0
C0699926,Robaxin,0,1,0
C0620726,Robaxisal,0,1,0
C0592076,Rocaltrol,0,1,0
C0730881,Rogaine,0,1,0
C0723136,Romilar AC,0,1,0
C3491198,Ruconest,0,1,0
C5187562,Ruzurgi,0,1,0
C5573976,Ryaltris,0,1,0
C4731548,Ryclora,0,1,0
C0699179,Roferon-A,0,1,0
C5137075,rosuvastatin 40 MG,0,1,0
C0036075,salicylate,0,1,0
C2370075,Sancuso,0,1,0
C4074432,Sandimmune 50 MG/ML Injection,0,1,0
C1563819,Scandonest,0,1,0
C5558833,Scemblix,0,1,0
C1962572,seasonique 91 Day Pack,0,1,0
C0036543,Sectral,0,1,0
C5222065,Secuado,0,1,0
C2987007,selumetinib sulfate,0,1,0
C1964465,Selzentry,0,1,0
C5390911,Semglee,0,1,0
C0723269,Senexon,0,1,0
C0074389,serrapeptase,0,1,0
C1123628,sertraline 100 MG,0,1,0
C4731652,Seysara,0,1,0
C0074493,sibutramine,0,1,0
C0724692,sibutramine hydrochloride monohydrate,0,1,0
C1617203,sildenafil 20 MG,0,1,0
C4317482,Siliq,0,1,0
C5911033,Simlandi,0,1,0
C0702069,Skelaxin,0,1,0
C5783079,Skyclarys,0,1,0
C3535672,snail preparation,0,1,0
C0887557,sodium ascorbate,0,1,0
C0074748,sodium nitrate,0,1,0
C0037532,sodium nitrite,0,1,0
C0142910,sodium phenylacetate,0,1,0
C0030895,sodium stibogluconate,0,1,0
C5941830,Sofdra,0,1,0
C1964473,Sojourn,0,1,0
C1703439,Solodyn,0,1,0
C4080873,somatropin 12 MG,0,1,0
C0087006,Sotradecol,0,1,0
C1330536,Sotret,0,1,0
C5667132,Spikevax,0,1,0
C1815687,Sprintec 28 Day Pack,0,1,0
C3696385,Sumavel,0,1,0
C3179387,Suprefact,0,1,0
C2926965,SUPREP BOWEL PREP KIT,0,1,0
C0038878,suprofen,0,1,0
C0728956,Surmontil,0,1,0
C0002800,Synflex,0,1,0
C4276344,scopolamine Transdermal System,0,1,0
C0592110,Sevredol,0,1,0
C0990468,tacrolimus 1 MG,0,1,0
C4746084,tagraxofusp,0,1,0
C3819139,Take Action,0,1,0
C0728778,Tapazole,0,1,0
C4046256,Targadox,0,1,0
C0595471,Tarka,0,1,0
C5446797,tarlatamab,0,1,0
C5561548,Tarpeyo,0,1,0
C0592162,Tavegil,0,1,0
C0724700,tazobactam sodium,0,1,0
C0723607,Tazorac,0,1,0
C0039416,technetium Tc 99m medronate,0,1,0
C1126569,temozolomide 100 MG,0,1,0
C2609963,temozolomide 100 MG Injection,0,1,0
C2743673,teplizumab,0,1,0
C0740256,Tessalon,0,1,0
C1129826,tetrabenazine 25 MG,0,1,0
C1260648,Tetralysal,0,1,0
C1132729,tetrazepam 50 MG,0,1,0
C0700825,Theo-24,0,1,0
C0700559,thiamylal sodium,0,1,0
C0039867,thimerosal,0,1,0
C0076456,thiocolchicoside,0,1,0
C3531310,thiotepa 100 MG Injection,0,1,0
C0939731,Thyrox,0,1,0
C0068897,tiagabine,0,1,0
C0040193,ticarcillin,0,1,0
C3819134,Tivorbex,0,1,0
C4689579,tocol acetate,0,1,0
C5873161,Tofidence,0,1,0
C0040377,tolmetin,0,1,0
C0723780,Topicort,0,1,0
C2587161,tramadol hydrochloride 300 MG,0,1,0
C2710321,trazodone hydrochloride 100 MG,0,1,0
C0040815,trehalose,0,1,0
C0939510,Trexall,0,1,0
C1170668,Tri-Luma,0,1,0
C0077071,triclabendazole,0,1,0
C0040976,trientine,0,1,0
C0614088,trimeprazine tartrate,0,1,0
C0077163,trimethobenzamide,0,1,0
C0077388,tropatepine,0,1,0
C0041345,tubocurarine,0,1,0
C5196208,Turalio,0,1,0
C0593953,Twinrix,0,1,0
C5398311,Twirla,0,1,0
C5911047,Tyenne,0,1,0
C0724028,Tylenol PM,0,1,0
C0378248,Typhim VI,0,1,0
C1248123,testosterone Injectable Solution,0,1,0
C1132802,topiramate 50 MG,0,1,0
C0724711,tretinoin microsphere,0,1,0
C3529563,turoctocog alfa,0,1,0
C0592231,Uniphyllin Continus,0,1,0
C5399357,Upneeq,0,1,0
C1126204,valacyclovir 500 MG,0,1,0
C5564582,valerian oil,0,1,0
C0728763,Vasotec,0,1,0
C3831931,vedolizumab 300 MG Injection,0,1,0
C2926677,Veltin,0,1,0
C3248777,Vestura 28 Day Pack,0,1,0
C0483514,Vicodin,0,1,0
C3154650,Victrelis,0,1,0
C0935690,vincristine sulfate liposome,0,1,0
C3267274,Viokace,0,1,0
C0592253,Viraferon,0,1,0
C1622085,Virazole,0,1,0
C3486070,Viscum album fruiting top extract,0,1,0
C4081007,Vistogard,0,1,0
C2607219,voclosporin,0,1,0
C0592264,Voltarene,0,1,0
C0037502,Voltarol,0,1,0
C5211081,Vumerity,0,1,0
C1699197,Vusion,0,1,0
C1527845,Vytorin,0,1,0
C1123787,venlafaxine 75 MG,0,1,0
C0042395,VIP,0,1,0
C0043112,Wellferon,0,1,0
C2701478,white oak pollen extract,0,1,0
C5433072,Winlevi,0,1,0
C3859325,Xigduo,0,1,0
C3475060,Ximino,0,1,0
C5873672,Xphozah,0,1,0
C1968032,Xylocaine with Epinephrine,0,1,0
C4734201,Xyosted,0,1,0
C1876891,YASMIN 28 Day Pack,0,1,0
C4291406,Yosprala,0,1,0
C0043432,yttrium,0,1,0
C5816484,Yuflyma,0,1,0
C4731896,Yutiq,0,1,0
C5443515,Zafemy,0,1,0
C2938019,ZARAH 28 Day Pack,0,1,0
C0724461,Zebeta,0,1,0
C3257734,Zetonna,0,1,0
C1813780,Ziana,0,1,0
C1329407,Zicam Extreme Congestion Relief 0.05 % Nasal Spray,0,1,0
C0211011,ziconotide,0,1,0
C1168779,ziprasidone 20 MG Injection,0,1,0
C1321735,zolmitriptan Nasal Spray,0,1,0
C1126075,zonisamide 100 MG,0,1,0
C0592289,Zoton,0,1,0
C0751626,Zyban,0,1,0
C0939105,ZyPREXA 20 MG Oral Tablet,0,1,0
C2727016,ZyPREXA Relprevv 210 MG Injection,0,1,0
C3249761,Zzzquil,0,1,0
